target,ids,date,flag,user,text
4,2046197606,Fri Jun 05 11:50:03 PDT 2009,NO_QUERY,iMunch,"hulus movie selection sucks. good thing they have season 3, episode 1 of burn notice "
0,1936042811,Wed May 27 07:21:02 PDT 2009,NO_QUERY,Clanis,@morissette nunca mais twittou 
4,1970403742,Sat May 30 03:43:56 PDT 2009,NO_QUERY,Spider_girl,@gauneyKAY Ya think 
4,1834842563,Mon May 18 04:22:44 PDT 2009,NO_QUERY,aclaw,is anyone nice enough to buy me a canon xsi dslr??? 
0,1751465636,Sat May 09 19:30:54 PDT 2009,NO_QUERY,aboutadam,The moon is low and very orange tonight...I think that means it doesn't feel well 
4,1971345314,Sat May 30 06:52:58 PDT 2009,NO_QUERY,justinjap,@mortimerlang Do it! Have I told you how much I love reading your blog! 
4,2067336004,Sun Jun 07 12:09:57 PDT 2009,NO_QUERY,AtlantisJackson,@Stargate_Addict LOL heaven forbid she clone herself and take two cars to the sale! There's be no room in the house for Shan 
0,1572973947,Mon Apr 20 23:13:37 PDT 2009,NO_QUERY,Aryn14,"i wish that he would just say yes, i've liked him for 6 months i usually give up on guys within a month or 2  he's really special to me"
0,2252111407,Sat Jun 20 05:29:03 PDT 2009,NO_QUERY,Jessicacaaa,5:30am I'm fuckin tired... Up for more than 24 hours straight no naps  gnite for now Vegas  http://twitpic.com/7w83x
4,2061046778,Sat Jun 06 20:04:32 PDT 2009,NO_QUERY,sickofsarah,Heck yeah.. http://twitter.com/alyandaj/status/2060189120 
0,2190822526,Tue Jun 16 03:49:28 PDT 2009,NO_QUERY,jamesbmarshall,"@TheSourceress No  I'm away in London seeing Jersey Boys - I normally work weekends, but am doing more hours over summer."
0,2323238496,Thu Jun 25 00:12:04 PDT 2009,NO_QUERY,cherrynnie,tired...Have school on Saturday too 
4,1882095161,Fri May 22 06:13:15 PDT 2009,NO_QUERY,gabrielle0988,gIs excited bc it's Friday and we r gonna partay this weekend!  http://yfrog.com/5faukj
0,2007532395,Tue Jun 02 12:46:41 PDT 2009,NO_QUERY,brinstar,@kylemaxwell I'm with you there. It's infuriating and so ubiquitous.  The sad thing is that people don't even realise they're doing it.
0,1686733267,Sun May 03 06:34:41 PDT 2009,NO_QUERY,ejr44,godaddy sucks: their blogcast can only switch on/off &quot;Moderate all trackbacks&quot; but switching off all trackbacks not possible. 
4,2060650099,Sat Jun 06 19:18:35 PDT 2009,NO_QUERY,mellijellybean,@SamsonNDelilah ya it sucked. oh well. 
0,2189550755,Tue Jun 16 00:18:10 PDT 2009,NO_QUERY,simithedemon,Working during the day is unnatural   *waves goodbye to net for the rest of the day*
4,1978145166,Sat May 30 22:33:17 PDT 2009,NO_QUERY,Ashlynn_Brooke,@yo_dood june sometime.  I think towards the end.  Ill find out when for sure.  But it will be really good 
0,2258546837,Sat Jun 20 16:06:06 PDT 2009,NO_QUERY,JORdashEL,fuck i REALLY wanna play WoW right now 
4,2050792007,Fri Jun 05 19:18:01 PDT 2009,NO_QUERY,crzyktyjo,@chibka ahahahaha  I dont know why but I laughed for like a minute after i read that...
0,1986025256,Sun May 31 18:12:13 PDT 2009,NO_QUERY,meganlyn,Made it back to Tuscaloosa... Now time to unpack 
4,1999893392,Mon Jun 01 21:00:55 PDT 2009,NO_QUERY,Torileann,can't stop listening to @taylorswift13 's Fearless album. album of the year...or album of my life ?? 
0,1834489812,Mon May 18 03:07:58 PDT 2009,NO_QUERY,juliebean24,what happened to springtime weather??? it's freeeeezing!!!!!! 
4,1956405192,Thu May 28 21:48:31 PDT 2009,NO_QUERY,bacieabbracci,@LifeBox EXACTLY 
4,2003660121,Tue Jun 02 06:55:53 PDT 2009,NO_QUERY,Flickthecat,@stickyplasters - get some sunshine on your hermit. Lush as in glam up or sloshed..?? 
4,2030214083,Thu Jun 04 08:02:54 PDT 2009,NO_QUERY,lucyanna,@AnneAnnebelle i found all three of them on youtube!! remind me later and i'll give you the link if you want 
0,2228599583,Thu Jun 18 14:38:42 PDT 2009,NO_QUERY,davidcamp,Sitting in the departure lounge in Abu Dhabi wiating to fly back to London. Way too hot here 
4,2184531400,Mon Jun 15 16:02:49 PDT 2009,NO_QUERY,Mr_Sovereign,@geoflint lol same here .. are you aries too ? 
0,2205458401,Wed Jun 17 04:47:02 PDT 2009,NO_QUERY,gossmakeupartis,Wayne has a bloody headache  and the lady next to me on the bus with strong purfume is not helping!
0,2249772896,Fri Jun 19 22:59:39 PDT 2009,NO_QUERY,surrayox3,misses things 
4,1833234760,Sun May 17 22:40:19 PDT 2009,NO_QUERY,BeeCavalli,"*yawns* welp eyes gettin heavy...bout to hit them sheets, iight tweople have a good one! "
4,1793162779,Thu May 14 01:37:02 PDT 2009,NO_QUERY,trampdisco,"@CaptainRedmuff scrap that! thank the lord Screen Sharing is working today! Just need them to upload them now  btw 3 eps, 1 catch up"
0,2066169320,Sun Jun 07 10:01:02 PDT 2009,NO_QUERY,alexandra_42,@gracielaM selfish girl  hahaha im hungry papitas &amp; chicken please
0,2052700962,Sat Jun 06 01:41:10 PDT 2009,NO_QUERY,Wallprice,Incredibly crappy weather here today 
0,2188864620,Mon Jun 15 22:43:32 PDT 2009,NO_QUERY,Keri_Keuning,"ow ow ow ow ow ow ow!!    LEAVE ME ALONE,PAIN! :'("
0,1990302058,Mon Jun 01 04:29:23 PDT 2009,NO_QUERY,fallenangel710,@Eminem hope you rip saschas ass in your next song he was well out of order for doing that to you 
0,2243487455,Fri Jun 19 13:30:44 PDT 2009,NO_QUERY,fredhowell,Late watching the girls play. 
0,1468981478,Tue Apr 07 04:41:50 PDT 2009,NO_QUERY,CARLITA18,"we had sunny days, now the rain is coming again  can't go for a walk with my baby"
4,1968847814,Fri May 29 22:21:56 PDT 2009,NO_QUERY,jvelasquezphx,is surprisingly going out of town to Douglas this weekend  im so in shock that ive yet to pack for my weekend trip to Douglas
0,2045829388,Fri Jun 05 11:17:50 PDT 2009,NO_QUERY,myniza,why are goodbyes so sad?  
0,2257179613,Sat Jun 20 13:55:32 PDT 2009,NO_QUERY,amandathall,@takeapicture I'm sorry your grandma is leaving  Is her hair still super fun?
4,2015596717,Wed Jun 03 05:04:08 PDT 2009,NO_QUERY,x5050x,I am ill-prepared for this. @RlySrh I'm sure you would 
0,2066586125,Sun Jun 07 10:47:56 PDT 2009,NO_QUERY,la_knight,Having an off day and really missing my hubby 
4,1972115044,Sat May 30 08:35:23 PDT 2009,NO_QUERY,SiaSia925,sitting on my deck writing thank yous and relaxin 
0,2265649976,Sun Jun 21 07:02:04 PDT 2009,NO_QUERY,alyaqasthari,@thisishanasays hey hana! really i miss you soooo muuuuch  how in there? better than indonesia yeah?
4,1687499028,Sun May 03 08:51:31 PDT 2009,NO_QUERY,jamiewellis,@loic FB 32665 mobile service is useable in many countries 150 networks &amp; 50 countries if FB press release correct http://bit.ly/12oAN 
0,1677422210,Sat May 02 02:00:03 PDT 2009,NO_QUERY,tweetpet,@tweetchild  Clean Me!
4,2065835539,Sun Jun 07 09:23:07 PDT 2009,NO_QUERY,ninamodi,"@maxczertok Max, I am human and there for you! And I don't want to sell anything, except for my working abilities! Feeling better, BTW? "
0,2230297120,Thu Jun 18 16:55:00 PDT 2009,NO_QUERY,couchsessions,Totally slept on this whole Facebook username thing. Now THIS GUY has my URL  http://www.facebook.com/winstonford
0,2296306905,Tue Jun 23 09:01:24 PDT 2009,NO_QUERY,zayunne,"@fidz112 aku lum plg liat the announcement psl alum ada ah, tpi drg kluarkan statement udh. damn. "
0,1994784041,Mon Jun 01 12:27:13 PDT 2009,NO_QUERY,malanir,at work and so upset i can't get my phone yet to update twitter 
4,2175680867,Mon Jun 15 01:41:00 PDT 2009,NO_QUERY,SimonDenman,@amblewood Maybe the &quot;in-law&quot; bits cancel out! Will you be my honourary sister? Always wanted a sister 
4,1827031783,Sun May 17 09:50:48 PDT 2009,NO_QUERY,jeannemariepics,"@ikaikatilton no way dude, I'm heading out doors today. but have a great one! "
0,2001742059,Tue Jun 02 01:55:07 PDT 2009,NO_QUERY,kikasugar,"oh those dumb dogs!! got into a fight ugh and now they're both bleeding. poor billy bleeding on his chin, and lilo's bleeding on his nose "
4,1691940031,Sun May 03 18:56:16 PDT 2009,NO_QUERY,ambermolina,finishing up hw for awhile. listening to glassjaw. cosmopolitan bloodloss gives me chillssss 
4,1753051095,Sat May 09 23:56:48 PDT 2009,NO_QUERY,gallery32,going to bed 
4,2015654147,Wed Jun 03 05:12:25 PDT 2009,NO_QUERY,dfizzy,Only need to be in 4th hour today since that's the only class I have an exam in. 
4,2184693766,Mon Jun 15 16:16:53 PDT 2009,NO_QUERY,JenahBean,going polo beach w/ friends 
4,2057262860,Sat Jun 06 12:40:31 PDT 2009,NO_QUERY,brighter_,"Going out! YAY finally  Late night methinks, going to be in bed with April at exactly 3 hours 20 mins! Hahaha, like a married couple!"
0,1833984666,Mon May 18 01:11:08 PDT 2009,NO_QUERY,oxjessie,wow how borin @ work ex..   think id rather be at skool.. 
0,2245552145,Fri Jun 19 16:17:46 PDT 2009,NO_QUERY,toniraquel,@courtnidgew haha me too. mostly because im not good at pretending to like people  or making useless conversation. hows the weather eh?
0,2236788096,Fri Jun 19 04:32:12 PDT 2009,NO_QUERY,funkyfetus,"@pulseapp do you guys offer discounts to nonprofit organizations? we would benefit greatly from pulse, but we can't afford it "
0,2067775739,Sun Jun 07 12:56:24 PDT 2009,NO_QUERY,SophieFletcherx,"@emilyburnett they go on presale tomorrow, so they better not sell out :| i will cry if they do  x"
4,1982398720,Sun May 31 11:07:45 PDT 2009,NO_QUERY,Heatherbustle,@marcmalkin That's perfectly fine with me..even tho he is jail bait 
4,1981455106,Sun May 31 09:11:21 PDT 2009,NO_QUERY,bellbottoms,@Evans47 you got it!!  i may be sending you pics so u can pick which one!!!! 
0,1879940966,Thu May 21 23:35:59 PDT 2009,NO_QUERY,winniemzembe,"my mother has a cold, lets hope i dnt get it  ahaha watching jerry springer! ;) JERRY, JERRY JERRY!!!!"
4,1974302605,Sat May 30 12:51:06 PDT 2009,NO_QUERY,ila,@mmbjml498 o mamma!!!! no no no I'm not that weird 
4,1989361780,Mon Jun 01 01:15:34 PDT 2009,NO_QUERY,jackiexrawrr,eekk finally going to bedd! 
4,1971158678,Sat May 30 06:22:46 PDT 2009,NO_QUERY,HeyitsAPRIL,@RAWRitsBryony Yeah so do I but my tweets are just random lyrics 
0,2061563805,Sat Jun 06 21:07:54 PDT 2009,NO_QUERY,neverlocky,@mileycyrus http://twitpic.com/6shtr - i dont understand how writing it a thousand times makes it any more valid  no one else gets a c ...
4,2055418275,Sat Jun 06 09:16:45 PDT 2009,NO_QUERY,MyMinimalMind,Fp mqzv cv eq ydoq vjdq ukj3q dqup 3oatv yomq 
4,1883515647,Fri May 22 08:40:28 PDT 2009,NO_QUERY,MillZz,@Midficial No plans as of yet.. Just gonna relax hopefully 
0,2058289090,Sat Jun 06 14:38:36 PDT 2009,NO_QUERY,chestkneeshawk,&quot;Just Like A Friend&quot; - http://bit.ly/10P0dm  &quot;Wipe your feet on my dreams...&quot; 
4,2063767046,Sun Jun 07 03:59:59 PDT 2009,NO_QUERY,NorthEastTweets,Good Afternoon Everyone.  
4,2001212925,Tue Jun 02 00:10:33 PDT 2009,NO_QUERY,chathri,His first guest ever....Will Ferrell arrives on throne carried by four men...That's how I want to arrive at graduation 
0,2298728919,Tue Jun 23 12:02:26 PDT 2009,NO_QUERY,ABean92,Im sad to see my aunt in jail  She was arrested for being a very loud drunk lady
0,2261998141,Sat Jun 20 21:42:30 PDT 2009,NO_QUERY,jimmynail,@keneville mb?!  Wish I was in town 
4,1989972206,Mon Jun 01 03:27:08 PDT 2009,NO_QUERY,ismaelguti,@fifi___ http://twitpic.com/51r4v - Wow... you're eyes are so beatiful 
4,1835885961,Mon May 18 06:57:12 PDT 2009,NO_QUERY,Ol_ka,@itsnatx hi  i'm from Russia ;)
0,1834401707,Mon May 18 02:47:41 PDT 2009,NO_QUERY,scottjustice,@Emmkat I'll feel bad leaving them there though 
4,1979139577,Sun May 31 01:47:55 PDT 2009,NO_QUERY,marklyford,At my bro's BBQ - what An absolutley devine day in the UK !  http://twitpic.com/6bnfk
4,1883345734,Fri May 22 08:24:18 PDT 2009,NO_QUERY,Ludazone,I just found a way to play SIMS 3 without buying the original sims3! 
0,2263890445,Sun Jun 21 02:07:08 PDT 2009,NO_QUERY,jaxandbump06,Has a screaming child &amp; a hangover 
0,2205166144,Wed Jun 17 04:06:59 PDT 2009,NO_QUERY,loverhouse,cherry + criminal justice system = unhappy night before exam  !
0,2204050373,Wed Jun 17 01:11:39 PDT 2009,NO_QUERY,krog23,"okay okay. let me just say: I am happy for Taylor Swift, but SUPER bummed that Miranda Lambert lost. My vote went to her. "
0,1693957764,Mon May 04 00:27:39 PDT 2009,NO_QUERY,franalations,@JayMeeks studying.. That's what I should be doing 
0,2202067504,Tue Jun 16 21:11:26 PDT 2009,NO_QUERY,jennwang,oh no you guysssss. i want to go shopping again 
4,1985876981,Sun May 31 17:56:32 PDT 2009,NO_QUERY,jt_andrews,@M_iSsY Hahaha that's a good one. 
4,1677580472,Sat May 02 02:51:29 PDT 2009,NO_QUERY,SeandBlogonaut,@waste_not  is there any service that keeps track of the services available for twitter 
4,1996135977,Mon Jun 01 14:35:26 PDT 2009,NO_QUERY,chopapi,@WomenWhoTech young women today see the rewards for making Big Red Buttons. money. 
4,2177947770,Mon Jun 15 06:57:45 PDT 2009,NO_QUERY,sarat,@thomas_nibu may their souls rest in peace 
0,2049177524,Fri Jun 05 16:25:47 PDT 2009,NO_QUERY,metallimacrules,Holy cripes...I could've set a timer on the lifespan of the guppy Gaby (my niece) just brought home today.  Didn't even last a day.  
4,1833387679,Sun May 17 23:07:45 PDT 2009,NO_QUERY,geaux4it,"loves it when he gets to see prayers answered. Asked for my friends to be overwhelmingly blessed, and I'm seeing it happen. Wow! "
4,1979605448,Sun May 31 03:46:06 PDT 2009,NO_QUERY,lostzen,"Off to the Pub for some lunch, food, and maybe a beer or two "
0,1973959298,Sat May 30 12:09:58 PDT 2009,NO_QUERY,DJAmusicgirl,@Hatz94  daniel why did you take down the video of you dancing? On YouTube?? 
4,1794619992,Thu May 14 06:12:45 PDT 2009,NO_QUERY,Armynotsohooah,And i'm an idiot... shocking i know. at least i have homemade brownies to make things better 
4,2064270242,Sun Jun 07 05:46:45 PDT 2009,NO_QUERY,izlington,i want to watch star wars 
0,2053309763,Sat Jun 06 04:05:02 PDT 2009,NO_QUERY,dizzybunny,"@brunolovesbrit I wanna cry  , if I can come Italy and Brit goes I'm dragging u with me !"
4,1826036531,Sun May 17 07:32:30 PDT 2009,NO_QUERY,sariantra,"Going to lead a hike in the Santa Fe Ski Basin. Dale Ball trail has spectacular views &amp; goes through groves of juniper, pinon &amp; scrub oak "
0,2071787208,Sun Jun 07 19:55:39 PDT 2009,NO_QUERY,ellenspn,@Archergal We both need Frontline 
4,1677134536,Sat May 02 00:36:32 PDT 2009,NO_QUERY,Suselchen,So hungry!!! Hurry up for breakfast.. 
0,1974730856,Sat May 30 13:43:51 PDT 2009,NO_QUERY,yukoshoo,"Lunch break, in my last half hour of the day, can't leave, have to wait for time clock "
4,1753569409,Sun May 10 02:17:56 PDT 2009,NO_QUERY,brightondoll,"how is it, is it good?  @miss_flora"
0,2299795339,Tue Jun 23 13:21:19 PDT 2009,NO_QUERY,breonna,@tidesandclouds no i'm not 
4,1973845843,Sat May 30 11:56:54 PDT 2009,NO_QUERY,mynameisjohanna,@donlemoncnn its okay.. you can spam all you want... you're don lemon 
0,1694047150,Mon May 04 00:50:56 PDT 2009,NO_QUERY,xanthiaaa,ran out of eucalyptus drops. 
4,2069901258,Sun Jun 07 16:44:14 PDT 2009,NO_QUERY,schoolgirlpam,had fun at the madison bbq. my friends are so silly 
0,2232569394,Thu Jun 18 20:05:30 PDT 2009,NO_QUERY,suzaphone21,I can't think of anything to tweet about and this is making me really sad   Damn you twitter for ruining my life!
4,1970052780,Sat May 30 02:15:36 PDT 2009,NO_QUERY,marceldoornbos,O Btw. I recieved my camera.. And it's doing GREAT! I just love it now 
4,1963426128,Fri May 29 12:42:20 PDT 2009,NO_QUERY,swedskee,@youneedvagisil redbulls amazing  your pretty amazing. the two go together well.
4,1835940931,Mon May 18 07:03:36 PDT 2009,NO_QUERY,mrdiscoman,is going to work using three monitors today.... just because I can 
0,1957079496,Thu May 28 23:27:39 PDT 2009,NO_QUERY,joanneliyeng,"comfort food of the day: pan mee. though, it didnt taste any good.. "
4,1973880812,Sat May 30 12:00:52 PDT 2009,NO_QUERY,markuhde,@gbkgwyneth I wish I was at a beach right now. Cold or not I'd live  Have a nice day!
0,2241481933,Fri Jun 19 11:00:20 PDT 2009,NO_QUERY,Nutamu,"Yes it's true, I'm awake during the day. For some reason lately I get too tired for late night, take a nap and wake up between 7-8. "
0,2002589009,Tue Jun 02 04:38:35 PDT 2009,NO_QUERY,dyanoing,@Bebsterr seriously?! I was just thinking of asking you to bring it tomorrow so I can hijack your music hahaha too bad beh 
4,1564503694,Mon Apr 20 03:48:07 PDT 2009,NO_QUERY,DarrenGoldsmith,"@White_City There ya go, Jon!  http://tinyurl.com/cqftcv"
0,1961567453,Fri May 29 09:42:11 PDT 2009,NO_QUERY,x_Kaseh,is gutted she isnt going out tonight 
0,2056108226,Sat Jun 06 10:32:28 PDT 2009,NO_QUERY,Gman1208,@murdamw Is it still raining? 
4,2055416298,Sat Jun 06 09:16:32 PDT 2009,NO_QUERY,iamqueball,YAY!!!! I won something in a contest!!!  This is my first real win at something other than a Lottery Ticket!!!    Thanks Nixie!!!
4,1998229182,Mon Jun 01 18:12:23 PDT 2009,NO_QUERY,kleegrawrr,@thesoftskeleton i want the blue/green lion one! 
0,1687328084,Sun May 03 08:24:06 PDT 2009,NO_QUERY,hyojoo,Is taking a nap before more whomework.... 
0,1982206918,Sun May 31 10:44:37 PDT 2009,NO_QUERY,GerritCroes,@kytoo http://twitpic.com/6a1o4 - Being a total douche because we can't go their! 
4,1995446106,Mon Jun 01 13:30:13 PDT 2009,NO_QUERY,megmaker,@mstonervt Thanks! (blush 
4,2049969431,Fri Jun 05 17:49:43 PDT 2009,NO_QUERY,chriscendana,At tanforan watching Up with Lydia. 
4,1827366564,Sun May 17 10:33:35 PDT 2009,NO_QUERY,Liseygirl,"It`s the norwegian national day!  I love my country! Been to work, am soo tired.. Got burned in the face! It hurted! :'("
4,2052325915,Sat Jun 06 00:21:21 PDT 2009,NO_QUERY,HeidiHeart1,On the phone with @BarbieMelays again she called me 
4,1995171230,Mon Jun 01 13:03:47 PDT 2009,NO_QUERY,Julisru,At Worship Pastor Meeting. 
4,2001110947,Mon Jun 01 23:52:27 PDT 2009,NO_QUERY,LiNaxBaBii,i love tech n9ne 
0,1677903891,Sat May 02 04:35:44 PDT 2009,NO_QUERY,Ladyalana,"@PBreaze Good morning P, it's a stormy day here as well.  It's supposed to rain through Tuesday. "
4,1993144129,Mon Jun 01 09:54:11 PDT 2009,NO_QUERY,ShaniRutherford,agrees with nastnova... i could use a choc shake 
0,2053843129,Sat Jun 06 05:52:04 PDT 2009,NO_QUERY,PatriotGams123,"Well, DS just left for his first day of his first job.  "
4,2058349398,Sat Jun 06 14:45:43 PDT 2009,NO_QUERY,leddy2286,LOL I think Jatty likes advent children yay 
4,2069211898,Sun Jun 07 15:28:01 PDT 2009,NO_QUERY,jblagg,"taylor swift/keith urban boston, MA -- 80% sure im going "
0,2251241289,Sat Jun 20 02:52:57 PDT 2009,NO_QUERY,lyssa_b,FUCK MY LIFE! Val will kill me if she finds out im till awake. Ugh i wanna sleep 
0,2176495078,Mon Jun 15 04:01:37 PDT 2009,NO_QUERY,RosalieCullen,On the bus 
0,1469549244,Tue Apr 07 06:43:01 PDT 2009,NO_QUERY,DjGundam,ok to get more serious again: I'm now poking in me nose! trying to find some green but can't find none 
0,2013031219,Tue Jun 02 21:46:29 PDT 2009,NO_QUERY,JamieSheik,@heathgerhard ME TOO!! I've been trying to go see them live for like..4 years!  IT never works out 
0,2263899587,Sun Jun 21 02:08:52 PDT 2009,NO_QUERY,JacJac2,Finally reading the chapters for my exam tomorrow - 1 down 9 to go. 
4,2001222530,Tue Jun 02 00:12:14 PDT 2009,NO_QUERY,catdecember,@kaytee8 I tivo-ed MTV Movie Awards for Kings of Leon!  they were great!
0,1794769851,Thu May 14 06:31:25 PDT 2009,NO_QUERY,lavanotes,@chellearellano Can't do it at work 
4,1957298377,Fri May 29 00:05:10 PDT 2009,NO_QUERY,Neo_drone,@Tatty haha hmm trying to get me in trouble are ya? I'll hand deliver it this time since it is special gourmet food 
4,2053894266,Sat Jun 06 06:00:49 PDT 2009,NO_QUERY,Froosh,@swandives Feel free to join in 
0,2262878975,Sat Jun 20 23:26:13 PDT 2009,NO_QUERY,loyalaleigh,@GoFigure11 I know  i miss the part where criss takes kayala thru the rain omg &amp; she's levetating...omg so beautiful &amp; they got rid of it
0,2063351243,Sun Jun 07 02:18:34 PDT 2009,NO_QUERY,Renesmees,i feel crappy 
0,2065724963,Sun Jun 07 09:10:06 PDT 2009,NO_QUERY,webwoke,"owww god, drop by 2  74. jumptags.com"
0,1556470437,Sat Apr 18 22:57:55 PDT 2009,NO_QUERY,AmandaFine,@Christy_Collet. I'm sorry 
0,1882396568,Fri May 22 06:47:49 PDT 2009,NO_QUERY,LinhKTong,slept 3 hours  i can never sleep after a night like that
0,1687184706,Sun May 03 08:00:33 PDT 2009,NO_QUERY,sheeradjafar,@hailat oh. i didnt realise you were talking about Kahlil when you said poet and eulogy. I just read it btw. 
4,1975311697,Sat May 30 14:53:37 PDT 2009,NO_QUERY,WNY24,"@jeff_gluck http://twitpic.com/69uk2 - Awsome.  If kids can lift them, they might have future as super heroes. "
0,2047830869,Fri Jun 05 14:14:49 PDT 2009,NO_QUERY,ringoroses,Scared for Monday. Really scared  The Bolsheviks are coming to get me!!! Argh!
0,2053002099,Sat Jun 06 02:52:58 PDT 2009,NO_QUERY,Annhesketh,@paulpuddifoot Oh! Good for her! I will miss her! 
0,2285392747,Mon Jun 22 15:04:28 PDT 2009,NO_QUERY,alittlesong,is HATING TWITTER 
0,2325565381,Thu Jun 25 05:41:01 PDT 2009,NO_QUERY,Trabant,digsby ate my tweets 
0,2065852199,Sun Jun 07 09:25:05 PDT 2009,NO_QUERY,WonderGirl12,My exchange sister is heading off to Germany! I miss her so much. Now I'm an only child again... 
0,1687246397,Sun May 03 08:10:36 PDT 2009,NO_QUERY,kirstyf1995,@iLoveWLT JB didn't go to the event 
4,2001577592,Tue Jun 02 01:20:59 PDT 2009,NO_QUERY,GabriellBall,@PerezHilton heyyy perez  I'm gabi; I think your great )
0,2196143463,Tue Jun 16 12:05:00 PDT 2009,NO_QUERY,stefii_wefii,my head is hurting me :o -dies 
4,1676163819,Fri May 01 21:15:59 PDT 2009,NO_QUERY,ieatmacncheese,night with my mom 
4,1978450884,Sat May 30 23:23:47 PDT 2009,NO_QUERY,paigebradford,Hit me up on my mutha Fuckin myspace lol  night Haha
4,1754908196,Sun May 10 07:43:58 PDT 2009,NO_QUERY,amie_94,@JoeAndSelenaRul  hi! how ar u? 
0,2053783482,Sat Jun 06 05:41:16 PDT 2009,NO_QUERY,Toulousenessie,"@LeChantdOiseau Nearly all my guests this year are frnech , but bookings are down "
4,1691782846,Sun May 03 18:35:57 PDT 2009,NO_QUERY,StephaniSuicide,"...wheat bread, a little cottage cheese(not much), and a glass of grape juice. Iv also gone on a walk today.  at least im trying. Lol."
0,2032504731,Thu Jun 04 11:21:13 PDT 2009,NO_QUERY,ctrymaus,@DnSsnvr Oh geez (David Carradine's death)!    Need to read the article on CNN...
4,1998594118,Mon Jun 01 18:48:32 PDT 2009,NO_QUERY,nickeffendi,"@emilydiana I think so too, but for now i have time to reflect on my future "
0,2264424922,Sun Jun 21 03:49:58 PDT 2009,NO_QUERY,TaraMGill,"had a shower, getting ready, n thn off to deal with the fatty downstairs, Servant for a day "
4,1966042983,Fri May 29 17:01:03 PDT 2009,NO_QUERY,joemcd,"@skylarjordan Aww that's really nice to read. Little known fact: I designed his official website, and worked on it for a few years. "
0,2177093033,Mon Jun 15 05:26:04 PDT 2009,NO_QUERY,natty05,"urgh, morning sickness again today. So unfair "
4,1692820201,Sun May 03 20:51:45 PDT 2009,NO_QUERY,ericaogrady,@calindrome - I have the BEST bedtime story: http://tinyurl.com/cjal5k  Enjoy 
4,1677567326,Sat May 02 02:46:58 PDT 2009,NO_QUERY,theopickles,at home with the missus 
0,2262240154,Sat Jun 20 22:08:15 PDT 2009,NO_QUERY,vinabutter,"Sundaze noon i've a work,,huuh..still sleepy "
4,1693914178,Mon May 04 00:16:47 PDT 2009,NO_QUERY,londonblue,"#buyitdirect I'd love to see the bandwidth bill, though. could do with a chuckle "
0,2212568586,Wed Jun 17 14:15:26 PDT 2009,NO_QUERY,amandaskaja,I left a little early so now i get to wait longer... 
4,1970018050,Sat May 30 02:07:02 PDT 2009,NO_QUERY,maxgu,"????? ??? ?? #SCT5 ???????????, ????? ???????? ????, ??????? ?????  ??. ?????????, ???? ?? ??? ??? ??????? ??????."
4,1882935073,Fri May 22 07:44:08 PDT 2009,NO_QUERY,steph_the_AnR,Follow Fridays!follow my twin brother @wooten03 were really blood. So make sure you show some love 
4,2177051337,Mon Jun 15 05:20:44 PDT 2009,NO_QUERY,cemreg,#spotify: one of the biggest joys of being european 
4,1880267531,Fri May 22 00:38:58 PDT 2009,NO_QUERY,mandis13,"@feliciaday No spoilers, but maybe my fave video game ending this year so far. "
0,2060150891,Sat Jun 06 18:21:24 PDT 2009,NO_QUERY,rohanpinto,Just watched &quot;Seven Pounds&quot; (a will smith movie) &amp; now I feel like the most evil person on earth  #fb
4,1676253858,Fri May 01 21:30:46 PDT 2009,NO_QUERY,Junior208,Chillin at home 
0,2202810896,Tue Jun 16 22:27:36 PDT 2009,NO_QUERY,bree_mariiee,@smariee nooo you moved out! omg i leave to new york one day and all this chaos happens! you cant move i love looking at your room!!!  no!
0,2070582754,Sun Jun 07 17:57:14 PDT 2009,NO_QUERY,softballrulz888,katie who is the head of them   at least my real friends will be there for me as i've said before tough pple go thru tough times
0,1685093527,Sat May 02 23:02:27 PDT 2009,NO_QUERY,teeravishann,Wolverine was so so 
0,2233210924,Thu Jun 18 20:59:48 PDT 2009,NO_QUERY,ttaaniiaa,@Tatyjonas  MISS YOU 
4,2002737021,Tue Jun 02 05:01:56 PDT 2009,NO_QUERY,justhalo,"http://twitpic.com/6gjzh - Lying on a hammock, sweating like a paedo in a playground  woo"
0,1994313064,Mon Jun 01 11:44:38 PDT 2009,NO_QUERY,ktangelop,goin to OS to chill. then workkkin  mad lame. gotta read this silly book for the quiz tomorow as wellsies
4,2053369722,Sat Jun 06 04:18:25 PDT 2009,NO_QUERY,nicoroxrocks,@iheartmeowing me too! haha. 
4,2175296322,Mon Jun 15 00:35:55 PDT 2009,NO_QUERY,rickilouise,"Ricki is having the day off with Nicole, going to buy sims3 because were 10 "
0,2233569679,Thu Jun 18 21:33:27 PDT 2009,NO_QUERY,kennypham,I'm starting to think maybe I should find me a new dream...It's beginning to sink in that music's just not gonna happen for me  So many...
0,2249425907,Fri Jun 19 22:18:25 PDT 2009,NO_QUERY,ShaunNowShhh,"The early bird always gets the early shifts, work in a bit "
4,1979831285,Sun May 31 04:40:55 PDT 2009,NO_QUERY,chante4dannyxxx,@McFlyingGirl  guess wat i've nearly finished my coursework wooooooooohoooooooo 
4,2175184798,Mon Jun 15 00:18:17 PDT 2009,NO_QUERY,NiKLaCroix,i love my girlfriend..i really do  she is my everything!!
4,1968809156,Fri May 29 22:16:09 PDT 2009,NO_QUERY,ashleyrwatts,Looks like a long night of painting and working on the opening of my Etsy shop! So excited! 
